new_cases;new_deaths;country;population_density
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
101;5;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
136;2;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
73;1;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
66;1;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
68;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
44;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
67;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
104;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
126;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
229;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
652;3;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
1639;1;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
4349;2;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
9425;6;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
13580;9;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
14960;24;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
14695;37;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
10207;30;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
6253;13;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
3704;10;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
1803;2;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
1072;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
642;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
393;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
230;3;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
181;4;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
193;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
90;1;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
147;1;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
124;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
109;1;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
99;1;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
118;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
194;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
327;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
484;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
913;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
1361;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
1213;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
1522;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
985;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
509;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
343;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
272;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
147;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
144;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
97;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
92;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
98;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
96;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
65;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
104;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
86;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
74;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
92;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
86;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
92;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
58;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
26;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
56;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
25;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
24;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;Oman;14.98
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
1;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
12;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
12;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
526;3;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2970;14;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3608;33;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
1028;25;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
735;29;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
686;48;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
654;31;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
275;31;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
149;20;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
67;8;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
65;8;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
81;6;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
176;6;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
140;4;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
278;4;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
308;3;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
308;4;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
337;3;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
294;2;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
374;1;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
328;6;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
328;6;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
405;3;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
216;3;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
232;4;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
720;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2081;4;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2300;14;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
1478;11;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
999;24;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
799;25;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
636;18;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
480;20;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
515;11;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
593;12;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
637;13;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
799;9;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
791;12;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
1118;15;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2126;12;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3091;18;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3776;22;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
5221;35;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
6896;94;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
7201;134;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
7396;154;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4844;163;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3623;124;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2796;100;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2989;71;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2673;51;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2685;51;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3456;35;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2703;46;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
2790;31;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3197;35;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3058;27;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3062;26;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3620;22;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4394;24;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4505;29;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4732;16;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4342;21;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4044;41;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4516;28;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4178;31;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3880;25;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4297;15;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3638;14;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
3233;16;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
4066;11;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
5223;13;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
8351;16;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
10057;14;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
10963;19;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
10835;22;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
11446;26;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
13034;42;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
12297;55;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
12271;62;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
11728;43;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
12636;33;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
13121;49;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
16019;47;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
16224;57;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
13039;70;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
10629;85;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
9644;105;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
0;0;South Korea;527.967
13296;86;South Korea;527.967
